Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm)
SL-A,A5,8/14/21 9:30,0.561861199,A9d,8/14/21 9:45,0.4214879,A9s,8/14/21 14:45,0.518044855,13577.59,A12,8/14/21 9:45,0.428985027,SL-B,B2,8/14/21 10:15,0.451693111,B5,8/14/21 10:15,0.451936526,B8,8/14/21 10:00,0.448805004,B11,8/14/21 10:00,0.429404524,B13,8/14/21 10:00,0.419005856,KL,,,,,,,,,,,,Pz5,8/5/19 21:16,-0.142378714,47079.4,Pz7,8/5/19 21:24,-0.119843953,35222,Pz9,8/5/19 21:38,-0.066579974,34888.3
SL-A,A5,8/14/21 9:45,0.556737113,A9d,8/14/21 10:00,0.413753939,A9s,8/14/21 15:00,0.497800904,13381.03,A12,8/14/21 10:00,0.421251066,SL-B,B2,8/14/21 10:30,0.450061147,B5,8/14/21 10:30,0.447304562,B8,8/14/21 10:15,0.438009,B11,8/14/21 10:15,0.42260852,B13,8/14/21 10:15,0.414209852,KL,,,,,,,,,,,,Pz5,8/5/19 21:31,-0.148524557,47069.3,Pz7,8/5/19 21:39,-0.119843953,35212.2,Pz9,8/5/19 21:53,-0.091163349,34878.3
SL-A,A5,8/14/21 10:00,0.539003151,A9d,8/14/21 10:15,0.409957934,A9s,8/14/21 15:15,0.539698907,13288.66,A12,8/14/21 10:15,0.414455061,SL-B,B2,8/14/21 10:45,0.449225188,B5,8/14/21 10:45,0.443468603,B8,8/14/21 10:30,0.432377036,B11,8/14/21 10:30,0.416976556,B13,8/14/21 10:30,0.412577888,KL,,,,,,,,,,,,Pz5,8/5/19 21:46,-0.160816245,47042.2,Pz7,8/5/19 21:54,-0.132135641,35212.2,Pz9,8/5/19 22:08,-0.103455037,34905
SL-A,A5,8/14/21 10:15,0.505207147,A9d,8/14/21 10:30,0.407325971,A9s,8/14/21 15:30,0.52708692,13410.65,A12,8/14/21 10:30,0.411823097,SL-B,B2,8/14/21 11:00,0.452245165,B5,8/14/21 11:00,0.44548858,B8,8/14/21 10:45,0.439541077,B11,8/14/21 10:45,0.417140597,B13,8/14/21 10:45,0.407741929,KL,,,,,,,,,,,,Pz5,8/5/19 22:01,-0.166962089,47079.4,Pz7,8/5/19 22:09,-0.150573172,35203.9,Pz9,8/5/19 22:23,-0.103455037,34853.3
SL-A,A5,8/14/21 10:30,0.493575183,A9d,8/14/21 10:45,0.406490011,A9s,8/14/21 15:45,,,A12,8/14/21 10:45,0.410987138,SL-B,B2,8/14/21 11:15,0.446633179,B5,8/14/21 11:15,0.445876594,B8,8/14/21 11:00,0.433561054,B11,8/14/21 11:00,0.418160574,B13,8/14/21 11:00,0.410761906,KL,,,,,,,,,,,,Pz5,8/5/19 22:16,-0.173107932,46966.2,Pz7,8/5/19 22:24,-0.150573172,35203.9,Pz9,8/5/19 22:38,-0.115746724,34878.3
SL-A,A5,8/14/21 10:45,0.489739224,A9d,8/14/21 11:00,0.404509989,A9s,8/14/21 16:00,0.535534866,,A12,8/14/21 11:00,0.410007115,SL-B,B2,8/14/21 11:30,0.449571135,B5,8/14/21 11:30,0.444814551,B8,8/14/21 11:15,0.437949068,B11,8/14/21 11:15,0.423548588,B13,8/14/21 11:15,0.41614992,KL,,,,,,,,,,,,Pz5,8/5/19 22:31,-0.18539962,46984.8,Pz7,8/5/19 22:39,-0.169010703,35240.1,Pz9,8/5/19 22:53,-0.140330099,34878.3
SL-A,A5,8/14/21 11:00,0.485759201,A9d,8/14/21 11:15,0.410898002,A9s,8/14/21 16:15,0.529534866,,A12,8/14/21 11:15,0.418395129,SL-B,B2,8/14/21 11:45,0.443817197,B5,8/14/21 11:45,0.445060612,B8,8/14/21 11:30,0.436887025,B11,8/14/21 11:30,0.426486545,B13,8/14/21 11:30,0.421087877,KL,,,,,,,,,,,,Pz5,8/5/19 22:46,-0.191545464,46966.2,Pz7,8/5/19 22:54,-0.175156547,35240.1,Pz9,8/5/19 23:08,-0.152621787,34870
SL-A,A5,8/14/21 11:15,0.495147215,A9d,8/14/21 11:30,0.412835959,A9s,8/14/21 16:30,0.56473675,,A12,8/14/21 11:30,0.417333086,SL-B,B2,8/14/21 12:00,0.450101101,B5,8/14/21 12:00,0.436344517,B8,8/14/21 11:45,0.444133086,B11,8/14/21 11:45,0.427732606,B13,8/14/21 11:45,0.415333938,KL,,,,,,,,,,,,Pz5,8/5/19 23:01,-0.203837151,46966.2,Pz7,8/5/19 23:09,-0.187448234,35222,Pz9,8/5/19 23:23,-0.152621787,34870
SL-A,A5,8/14/21 11:30,0.497085171,A9d,8/14/21 11:45,0.41608202,A9s,8/14/21 16:45,0.5204928,,A12,8/14/21 11:45,0.422579147,SL-B,B2,8/14/21 12:15,0.445795108,B5,8/14/21 12:15,0.435038524,B8,8/14/21 12:00,0.445416991,B11,8/14/21 12:00,0.435016511,B13,8/14/21 12:00,0.425617843,KL,,,,,,,,,,,,Pz5,8/5/19 23:16,-0.216128839,46929.1,Pz7,8/5/19 23:24,-0.199739922,35240.1,Pz9,8/5/19 23:38,-0.164913474,34853.3
SL-A,A5,8/14/21 11:45,0.503331233,A9d,8/14/21 12:00,0.421365925,A9s,8/14/21 17:00,0.527002789,,A12,8/14/21 12:00,0.426863052,SL-B,B2,8/14/21 12:30,0.448447049,B5,8/14/21 12:30,0.441690465,B8,8/14/21 12:15,0.453110998,B11,8/14/21 12:15,0.429710518,B13,8/14/21 12:15,0.426311849,KL,,,,,,,,,,,,Pz5,8/5/19 23:31,-0.222274682,46984.8,Pz7,8/5/19 23:39,-0.224323297,35212.2,Pz9,8/5/19 23:53,-0.189496849,34861.7
SL-A,A5,8/14/21 12:00,0.504615137,A9d,8/14/21 12:15,0.419059932,A9s,8/14/21 17:15,0.51765473,,A12,8/14/21 12:15,0.427557059,SL-B,B2,8/14/21 12:45,0.446427072,B5,8/14/21 12:45,0.445670487,B8,8/14/21 12:30,0.457762939,B11,8/14/21 12:30,0.439362459,B13,8/14/21 12:30,0.43196379,KL,,,,,,,,,,,,Pz5,8/5/19 23:46,-0.23456637,46929.1,Pz7,8/5/19 23:54,-0.224323297,35212.2,Pz9,8/6/19 0:08,-0.183351005,34861.7
SL-A,A5,8/14/21 12:15,0.493309144,A9d,8/14/21 12:30,0.426711873,A9s,8/14/21 17:30,0.54165473,,A12,8/14/21 12:30,0.431209,SL-B,B2,8/14/21 13:00,0.446733065,B5,8/14/21 13:00,0.448976481,B8,8/14/21 12:45,0.457742961,B11,8/14/21 12:45,0.451342481,B13,8/14/21 12:45,0.441943813,KL,,,,,,,,,,,,Pz5,8/6/19 0:01,-0.240712214,46871.6,Pz7,8/6/19 0:09,-0.236614984,35240.1,Pz9,8/6/19 0:23,-0.201788537,34878.3
SL-A,A5,8/14/21 12:30,0.495961085,A9d,8/14/21 12:45,0.433691896,A9s,8/14/21 17:45,0.519082698,,A12,8/14/21 12:45,0.443189022,SL-B,B2,8/14/21 13:15,0.447407095,B5,8/14/21 13:15,0.44865051,B8,8/14/21 13:00,0.455048954,B11,8/14/21 13:00,0.452648474,B13,8/14/21 13:00,0.440249806,KL,,,,,,,,,,,,Pz5,8/6/19 0:16,-0.253003901,46890.2,Pz7,8/6/19 0:24,-0.248906672,35124.6,Pz9,8/6/19 0:38,-0.201788537,34896.7
SL-A,A5,8/14/21 12:45,0.497941108,A9d,8/14/21 13:00,0.437997889,A9s,8/14/21 18:00,0.538102675,,A12,8/14/21 13:00,0.440495016,SL-B,B2,8/14/21 13:30,0.450263031,B5,8/14/21 13:30,0.458506447,B8,8/14/21 13:15,0.459722984,B11,8/14/21 13:15,0.458322504,B13,8/14/21 13:15,0.449923836,KL,,,,,,,,,,,,Pz5,8/6/19 0:31,-0.259149745,46881.8,Pz7,8/6/19 0:39,-0.255052516,35124.6,Pz9,8/6/19 0:53,-0.220226068,34915
SL-A,A5,8/14/21 13:00,0.504247101,A9d,8/14/21 13:15,0.446671918,A9s,8/14/21 18:15,0.500284583,,A12,8/14/21 13:15,0.453169045,SL-B,B2,8/14/21 13:45,0.451977015,B5,8/14/21 13:45,0.466220431,B8,8/14/21 13:30,0.47157892,B11,8/14/21 13:30,0.46817844,B13,8/14/21 13:30,0.459779772,KL,,,,,,,,,,,,Pz5,8/6/19 0:46,-0.271441432,46853,Pz7,8/6/19 0:54,-0.267344203,35124.6,Pz9,8/6/19 1:08,-0.232517755,34835
SL-A,A5,8/14/21 13:15,0.501921131,A9d,8/14/21 13:30,0.455527855,A9s,8/14/21 18:30,0.496918657,,A12,8/14/21 13:30,0.459024982,SL-B,B2,8/14/21 14:00,0.456750931,B5,8/14/21 14:00,0.474994347,B8,8/14/21 13:45,0.478292905,B11,8/14/21 13:45,0.473892425,B13,8/14/21 13:45,0.470493756,KL,,,,,,,,,,,,Pz5,8/6/19 1:01,-0.28373312,46842.9,Pz7,8/6/19 1:09,-0.273490047,35134.4,Pz9,8/6/19 1:23,-0.232517755,34861.7
SL-A,A5,8/14/21 13:30,0.511706091,A9d,8/14/21 13:45,0.461241839,A9s,8/14/21 18:45,0.487774594,,A12,8/14/21 13:45,0.462738966,SL-B,B2,8/14/21 14:15,0.455996993,B5,8/14/21 14:15,0.475240408,B8,8/14/21 14:00,0.489066821,B11,8/14/21 14:00,0.485666341,B13,8/14/21 14:00,0.474267673,KL,,,,,,,,,,,,Pz5,8/6/19 1:16,-0.28373312,46853,Pz7,8/6/19 1:24,-0.279635891,35124.6,Pz9,8/6/19 1:38,-0.232517755,34843.3
SL-A,A5,8/14/21 13:45,0.521491051,A9d,8/14/21 14:00,0.470015755,A9s,8/14/21 19:00,0.488284583,,A12,8/14/21 14:00,0.473512882,SL-B,B2,8/14/21 14:30,0.461994882,B5,8/14/21 14:30,0.485238297,B8,8/14/21 14:15,0.495312882,B11,8/14/21 14:15,0.493912402,B13,8/14/21 14:15,0.482513734,KL,,,,,,,,,,,,Pz5,8/6/19 1:31,-0.289878964,46797.3,Pz7,8/6/19 1:39,-0.279635891,35106.6,Pz9,8/6/19 1:53,-0.238663599,34843.3
SL-A,A5,8/14/21 14:00,0.553264967,A9d,8/14/21 14:15,0.478261816,A9s,8/14/21 19:15,0.463366603,,A12,8/14/21 14:15,0.479758943,SL-B,B2,8/14/21 14:45,0.459792997,B5,8/14/21 14:45,0.488036413,B8,8/14/21 14:30,0.509310771,B11,8/14/21 14:30,0.505910291,B13,8/14/21 14:30,0.498511623,KL,,,,,,,,,,,,Pz5,8/6/19 1:46,-0.302170651,46797.3,Pz7,8/6/19 1:54,-0.285781735,35124.6,Pz9,8/6/19 2:08,-0.244809443,34861.7
SL-A,A5,8/14/21 14:15,0.548511029,A9d,8/14/21 14:30,0.493259705,A9s,8/14/21 19:30,0.458794571,,A12,8/14/21 14:30,0.499756832,SL-B,B2,8/14/21 15:00,0.461549047,B5,8/14/21 15:00,0.493792462,B8,8/14/21 14:45,0.508108886,B11,8/14/21 14:45,0.511708406,B13,8/14/21 14:45,0.502309738,KL,,,,,,,,,,,,Pz5,8/6/19 2:01,-0.302170651,46768.6,Pz7,8/6/19 2:09,-0.291927578,35134.4,Pz9,8/6/19 2:23,-0.238663599,34826.7
SL-A,A5,8/14/21 14:30,0.570508918,A9d,8/14/21 14:45,0.499057821,A9s,8/14/21 19:45,0.448528533,,A12,8/14/21 14:45,0.503554948,SL-B,B2,8/14/21 15:15,0.463447049,B5,8/14/21 15:15,0.495690465,B8,8/14/21 15:00,0.519864936,B11,8/14/21 15:00,0.525464456,B13,8/14/21 15:00,0.510065788,KL,,,,,,,,,,,,Pz5,8/6/19 2:16,-0.289878964,46768.6,Pz7,8/6/19 2:24,-0.291927578,35142.6,Pz9,8/6/19 2:38,-0.238663599,34826.7
SL-A,A5,8/14/21 14:45,0.572307033,A9d,8/14/21 15:00,0.509813871,A9s,8/14/21 20:00,0.415894458,,A12,8/14/21 15:00,0.518310998,SL-B,B2,8/14/21 15:30,0.464835063,B5,8/14/21 15:30,0.502078478,B8,8/14/21 15:15,0.526762939,B11,8/14/21 15:15,0.528362459,B13,8/14/21 15:15,0.51396379,KL,,,,,,,,,,,,Pz5,8/6/19 2:31,-0.314462339,46777,Pz7,8/6/19 2:39,-0.304219266,35142.6,Pz9,8/6/19 2:53,-0.250955287,34959.9
SL-A,A5,8/14/21 15:00,0.581063083,A9d,8/14/21 15:15,0.516711873,A9s,8/14/21 20:15,0.430750394,,A12,8/14/21 15:15,0.517209,SL-B,B2,8/14/21 15:45,0.470240943,B5,8/14/21 15:45,0.506484358,B8,8/14/21 15:30,0.524150952,B11,8/14/21 15:30,0.529750472,B13,8/14/21 15:30,0.513351804,KL,,,,,,,,,,,,Pz5,8/6/19 2:46,-0.302170651,46731.4,Pz7,8/6/19 2:54,-0.298073422,35142.6,Pz9,8/6/19 3:08,-0.244809443,34951.5
SL-A,A5,8/14/21 15:15,0.586961085,A9d,8/14/21 15:30,0.517099887,A9s,8/14/21 20:30,0.390994345,,A12,8/14/21 15:30,,SL-B,B2,8/14/21 16:00,0.469283009,B5,8/14/21 16:00,0.500526424,B8,8/14/21 15:45,0.536556832,B11,8/14/21 15:45,0.541156352,B13,8/14/21 15:45,0.523757684,KL,,,,,,,,,,,,Pz5,8/6/19 3:01,-0.320608182,46731.4,Pz7,8/6/19 3:09,-0.291927578,35162.3,Pz9,8/6/19 3:23,-0.244809443,34888.3
SL-A,A5,8/14/21 15:30,0.592349099,A9d,8/14/21 15:45,0.527505767,A9s,8/14/21 20:45,0.370852392,,A12,8/14/21 15:45,,SL-B,B2,8/14/21 16:15,0.470283009,B5,8/14/21 16:15,0.504526424,B8,8/14/21 16:00,0.533598898,B11,8/14/21 16:00,0.534198418,B13,8/14/21 16:00,0.52479975,KL,,,,,,,,,,,,Pz5,8/6/19 3:16,-0.302170651,46711.1,Pz7,8/6/19 3:24,-0.285781735,35152.5,Pz9,8/6/19 3:38,-0.226371912,34959.9
SL-A,A5,8/14/21 15:45,0.595754979,A9d,8/14/21 16:00,0.519026799,A9s,8/14/21 21:00,0.337810326,,A12,8/14/21 16:00,,SL-B,B2,8/14/21 16:30,0.475484893,B5,8/14/21 16:30,0.513728308,B8,8/14/21 16:15,0.532598898,B11,8/14/21 16:15,0.542198418,B13,8/14/21 16:15,0.52579975,KL,,,,,,,,,,,,Pz5,8/6/19 3:31,-0.308316495,46684.1,Pz7,8/6/19 3:39,-0.279635891,35152.5,Pz9,8/6/19 3:53,-0.226371912,34951.5
SL-A,A5,8/14/21 16:00,0.587797045,A9d,8/14/21 16:15,0.510547832,A9s,8/14/21 21:15,0.344422313,,A12,8/14/21 16:15,,SL-B,B2,8/14/21 16:45,0.474240943,B5,8/14/21 16:45,0.515484358,B8,8/14/21 16:30,0.538800782,B11,8/14/21 16:30,0.541400302,B13,8/14/21 16:30,0.528001634,KL,,,,,,,,,,,,Pz5,8/6/19 3:46,-0.302170651,46684.1,Pz7,8/6/19 3:54,-0.279635891,35162.3,Pz9,8/6/19 4:08,-0.263246974,34978.3
SL-A,A5,8/14/21 16:15,0.582797045,A9d,8/14/21 16:30,0.532749717,A9s,8/14/21 21:30,0.327034299,,A12,8/14/21 16:30,,SL-B,B2,8/14/21 17:00,0.476750931,B5,8/14/21 17:00,0.512994347,B8,8/14/21 16:45,0.539556832,B11,8/14/21 16:45,0.542156352,B13,8/14/21 16:45,0.531757684,KL,,,,,,,,,,,,Pz5,8/6/19 4:01,-0.302170651,46626.7,Pz7,8/6/19 4:09,-0.273490047,35124.6,Pz9,8/6/19 4:23,-0.214080224,34978.3
SL-A,A5,8/14/21 16:30,0.572998929,A9d,8/14/21 16:45,0.529505767,A9s,8/14/21 21:45,0.316564265,,A12,8/14/21 16:45,,SL-B,B2,8/14/21 17:15,0.480402873,B5,8/14/21 17:15,0.517646288,B8,8/14/21 17:00,0.541066821,B11,8/14/21 17:00,0.538666341,B13,8/14/21 17:00,0.528267673,KL,,,,,,,,,,,,Pz5,8/6/19 4:16,-0.289878964,46636.8,Pz7,8/6/19 4:24,-0.267344203,35162.3,Pz9,8/6/19 4:38,-0.201788537,35005
SL-A,A5,8/14/21 16:45,0.576754979,A9d,8/14/21 17:00,0.530015755,A9s,8/14/21 22:00,0.314728306,,A12,8/14/21 17:00,,SL-B,B2,8/14/21 17:30,0.481402873,B5,8/14/21 17:30,0.517646288,B8,8/14/21 17:15,0.537718762,B11,8/14/21 17:15,0.538318282,B13,8/14/21 17:15,0.532919614,KL,,,,,,,,,,,,Pz5,8/6/19 4:31,-0.296024807,46608.1,Pz7,8/6/19 4:39,-0.26119836,35152.5,Pz9,8/6/19 4:53,-0.195642693,34978.3
